Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale,StreetType,Weekend
Middle Park,2,house,1690000.0,VB,Buxton,2016-08-13,4.1,3206,2,1,1,145.0,126.0,Port Phillip,-37.852,144.9654,Southern Metropolitan,2019,25.2,-0.07011070110701106,8,46,5,St,1
Middle Park,2,house,1020000.0,S,Cayzer,2016-05-14,4.1,3206,2,1,1,107.0,126.0,Port Phillip,-37.8468,144.9612,Southern Metropolitan,2019,25.2,0.0815450643776824,5,116,5,St,1
Middle Park,2,house,1515000.0,S,Marshall,2016-05-14,4.1,3206,3,1,0,98.0,126.0,Port Phillip,-37.8541,144.9665,Southern Metropolitan,2019,21.0,0.125,5,46,5,Rd,1
Middle Park,2,unit,700000.0,SP,Greg,2016-04-16,4.1,3206,2,1,1,0.0,67.0,Port Phillip,-37.8556,144.9669,Southern Metropolitan,2019,13.4,1.0,4,46,5,St,1
Middle Park,3,house,2360000.0,S,Cayzer,2016-06-18,4.1,3206,3,1,1,288.0,126.0,Port Phillip,-37.8507,144.9591,Southern Metropolitan,2019,18.0,-0.391304347826087,6,116,5,St,1
Middle Park,3,house,2005000.0,S,RT,2016-06-18,4.1,3206,3,1,0,220.0,126.0,Port Phillip,-37.8508,144.9589,Southern Metropolitan,2019,18.0,-0.27167630057803466,6,46,5,St,1
Middle Park,2,unit,702000.0,SP,Marshall,2016-06-18,4.1,3206,2,1,1,0.0,126.0,Port Phillip,-37.8549,144.9662,Southern Metropolitan,2019,25.2,1.0,6,46,5,St,1
Middle Park,4,house,3120000.0,S,Marshall,2016-11-19,4.1,3206,4,2,1,182.0,100.0,Port Phillip,-37.8518,144.9663,Southern Metropolitan,2019,10.0,-0.2907801418439716,11,116,5,St,1
Middle Park,2,house,1025000.0,S,Marshall,2016-04-23,4.1,3206,2,1,0,123.0,73.0,Port Phillip,-37.8551,144.968,Southern Metropolitan,2019,14.6,-0.25510204081632654,4,106,5,St,1
Middle Park,2,house,1920000.0,S,Marshall,2017-02-25,4.1,3206,2,1,0,152.0,82.0,Port Phillip,-37.8498,144.9628,Southern Metropolitan,2019,16.4,-0.29914529914529914,2,107,5,St,1
Middle Park,3,house,2623000.0,S,Greg,2016-07-26,4.1,3206,3,2,2,181.0,212.0,Port Phillip,-37.8536,144.9625,Southern Metropolitan,2019,26.5,0.07888040712468193,7,6,1,St,0
Middle Park,3,house,1500000.0,VB,Cayzer,2016-06-27,4.1,3206,3,2,1,151.0,165.0,Port Phillip,-37.847,144.9594,Southern Metropolitan,2019,20.625,0.04430379746835443,6,136,0,St,0
Middle Park,2,house,1630000.0,SP,Marshall,2016-11-27,4.1,3206,2,1,0,152.0,113.0,Port Phillip,-37.8513,144.9586,Southern Metropolitan,2019,22.6,-0.1471698113207547,11,101,6,St,1
Middle Park,3,house,1910000.0,PI,Greg,2016-08-28,4.1,3206,3,1,3,217.0,125.0,Port Phillip,-37.8474,144.9582,Southern Metropolitan,2019,17.857142857142858,-0.26900584795321636,8,116,6,St,1
Mont Albert,2,house,1320000.0,SP,other,2016-03-09,11.8,3127,2,1,1,613.0,115.0,Whitehorse,-37.8238,145.1135,Eastern Metropolitan,2079,23.0,-0.6840659340659341,3,66,2,Rd,0
Mont Albert,4,house,2850000.0,S,Jellis,2016-03-09,11.8,3127,4,2,2,1388.0,126.0,Whitehorse,-37.82,145.1118,Eastern Metropolitan,2079,12.6,-0.8335535006605019,3,46,2,St,0
Mont Albert,2,unit,750000.0,S,RW,2016-04-02,11.8,3127,2,2,2,0.0,80.0,Whitehorse,-37.8161,145.1098,Eastern Metropolitan,2079,13.333333333333334,1.0,4,13,5,Rd,1
Mont Albert,3,house,2588000.0,SP,Fletchers,2016-07-11,11.8,3127,3,3,2,1149.0,225.0,Whitehorse,-37.812,145.1095,Eastern Metropolitan,2079,25.0,-0.6724890829694323,7,96,0,St,0
Mont Albert,5,house,1955000.0,PI,hockingstuart,2016-08-10,11.8,3127,5,3,2,424.0,126.0,Whitehorse,-37.8145,145.1131,Eastern Metropolitan,2079,9.692307692307692,-0.5418181818181819,8,46,2,St,0
Mont Albert,5,house,1400000.0,PI,Marshall,2016-10-12,11.8,3127,5,4,2,355.0,25.0,Whitehorse,-37.812,145.1074,Eastern Metropolitan,2079,1.7857142857142858,-0.868421052631579,10,37,2,St,0
Mont Albert,2,unit,665000.0,S,hockingstuart,2016-10-12,11.8,3127,2,2,2,1291.0,126.0,Whitehorse,-37.8167,145.1118,Eastern Metropolitan,2079,21.0,-0.8221594918842625,10,46,2,Rd,0
Mont Albert,5,house,2714000.0,S,Fletchers,2016-12-11,11.8,3127,5,2,2,1053.0,126.0,Whitehorse,-37.8117,145.1061,Eastern Metropolitan,2079,10.5,-0.7862595419847328,12,46,6,Pde,1
Mont Albert,6,house,2350000.0,PI,Kay,2016-12-11,11.8,3127,6,3,3,2026.0,126.0,Whitehorse,-37.8176,145.1117,Eastern Metropolitan,2079,8.4,-0.8828996282527881,12,46,6,Rd,1
Mont Albert,4,house,2200000.0,S,Jellis,2016-08-13,11.8,3127,4,2,2,931.0,199.0,Whitehorse,-37.8226,145.1103,Eastern Metropolitan,2079,19.9,-0.647787610619469,8,86,5,St,1
Mont Albert,2,townhouse,660000.0,PI,other,2016-05-14,11.8,3127,2,2,1,146.0,126.0,Whitehorse,-37.8157,145.1101,Eastern Metropolitan,2079,21.0,-0.07352941176470588,5,46,5,other,1
Mont Albert,3,townhouse,1310000.0,S,Fletchers,2016-10-15,11.8,3127,3,2,2,330.0,148.0,Whitehorse,-37.8167,145.107,Eastern Metropolitan,2079,18.5,-0.3807531380753138,10,15,5,St,1
Mont Albert,2,unit,540000.0,S,hockingstuart,2016-10-15,11.8,3127,2,1,1,0.0,126.0,Whitehorse,-37.8172,145.1114,Eastern Metropolitan,2079,25.2,1.0,10,56,5,Rd,1
Mont Albert,4,house,2335000.0,S,Kay,2017-03-18,11.8,3127,4,2,2,813.0,170.0,Whitehorse,-37.8118,145.1065,Eastern Metropolitan,2079,17.0,-0.6541200406917599,3,79,5,Pde,1
Mont Albert,4,house,2000000.0,S,Fletchers,2016-06-18,11.8,3127,3,2,1,626.0,126.0,Whitehorse,-37.8197,145.1106,Eastern Metropolitan,2079,14.0,-0.6648936170212766,6,87,5,St,1
Mont Albert,5,house,1815000.0,S,Jellis,2016-11-19,11.8,3127,5,1,0,711.0,207.0,Whitehorse,-37.8195,145.1134,Eastern Metropolitan,2079,18.818181818181817,-0.5490196078431373,11,66,5,St,1
Mont Albert,2,unit,725000.0,VB,Jellis,2016-11-19,11.8,3127,2,2,2,0.0,116.0,Whitehorse,-37.8161,145.1098,Eastern Metropolitan,2079,19.333333333333332,1.0,11,11,5,Rd,1
Mont Albert,4,house,3900000.0,PI,Jellis,2017-02-25,11.8,3127,4,2,6,2187.0,327.0,Whitehorse,-37.8186,145.1134,Eastern Metropolitan,2079,32.7,-0.7398568019093079,2,114,5,St,1
Mont Albert,2,house,666000.0,S,Nelson,2016-07-26,11.8,3127,2,1,1,0.0,126.0,Whitehorse,-37.8147,145.1032,Eastern Metropolitan,2079,25.2,1.0,7,46,1,Rd,0
Mont Albert,3,townhouse,1200000.0,S,Jellis,2016-06-27,11.8,3127,3,2,2,255.0,152.0,Whitehorse,-37.8192,145.111,Eastern Metropolitan,2079,19.0,-0.25307125307125306,6,16,0,St,0
Mont Albert,3,house,1564000.0,S,Jellis,2016-11-27,11.8,3127,3,2,2,640.0,117.0,Whitehorse,-37.8173,145.1123,Eastern Metropolitan,2079,14.625,-0.6908850726552179,11,66,6,Rd,1
Mont Albert,2,unit,520000.0,VB,hockingstuart,2016-05-28,11.8,3127,2,1,1,0.0,92.0,Whitehorse,-37.8161,145.1098,Eastern Metropolitan,2079,18.4,1.0,5,11,5,Rd,1
Moonee Ponds,3,unit,670000.0,S,Nelson,2016-03-09,6.9,3039,3,2,2,0.0,120.0,Moonee Valley,-37.7672,144.9209,Western Metropolitan,6232,15.0,1.0,3,16,2,St,0
Moonee Ponds,4,house,1715000.0,S,other,2016-03-12,6.9,3039,4,2,3,668.0,126.0,Moonee Valley,-37.7633,144.908,Western Metropolitan,6232,12.6,-0.6826196473551638,3,46,5,Rd,1
Moonee Ponds,3,house,1055000.0,S,Nelson,2016-03-12,6.9,3039,3,2,2,0.0,189.0,Moonee Valley,-37.7688,144.9054,Western Metropolitan,6232,23.625,1.0,3,7,5,St,1
Moonee Ponds,2,unit,348000.0,S,Nelson,2016-03-12,6.9,3039,2,1,1,0.0,63.0,Moonee Valley,-37.7677,144.9221,Western Metropolitan,6232,12.6,1.0,3,9,5,St,1
Moonee Ponds,4,house,1780000.0,S,Brad,2017-04-03,6.9,3039,4,3,2,615.0,201.0,Moonee Valley,-37.7617,144.9052,Western Metropolitan,6232,18.272727272727273,-0.5073529411764706,4,97,0,St,0
Moonee Ponds,6,house,2150000.0,VB,Nelson,2017-04-03,6.9,3039,6,3,2,912.0,126.0,Moonee Valley,-37.77,144.9189,Western Metropolitan,6232,8.4,-0.7572254335260116,4,47,0,St,0
Moonee Ponds,5,house,1730000.0,S,Jellis,2017-04-03,6.9,3039,5,1,1,584.0,126.0,Moonee Valley,-37.7696,144.9229,Western Metropolitan,6232,11.454545454545455,-0.6450704225352113,4,47,0,St,0
Moonee Ponds,3,house,1440000.0,S,Nelson,2017-04-03,6.9,3039,3,2,1,287.0,196.0,Moonee Valley,-37.7698,144.9214,Western Metropolitan,6232,24.5,-0.18840579710144928,4,137,0,St,0
Moonee Ponds,4,house,1225000.0,SP,Nelson,2017-04-03,6.9,3039,4,1,1,388.0,120.0,Moonee Valley,-37.7692,144.9057,Western Metropolitan,6232,13.333333333333334,-0.5275590551181102,4,97,0,St,0
Moonee Ponds,4,house,1445000.0,S,Nelson,2016-07-05,6.9,3039,3,3,2,384.0,178.0,Moonee Valley,-37.7617,144.9272,Western Metropolitan,6232,17.8,-0.3665480427046263,7,96,1,St,0
Moonee Ponds,3,house,990000.0,PI,Hodges,2016-07-11,6.9,3039,3,1,2,328.0,107.0,Moonee Valley,-37.7658,144.9077,Western Metropolitan,6232,15.285714285714286,-0.5080459770114942,7,116,0,St,0
Moonee Ponds,3,house,1400000.0,S,Nelson,2016-07-11,6.9,3039,3,2,2,597.0,126.0,Moonee Valley,-37.760999999999996,144.9296,Western Metropolitan,6232,15.75,-0.6514522821576764,7,46,0,St,0
Moonee Ponds,3,house,1550000.0,SP,Brad,2016-08-10,6.9,3039,3,2,3,477.0,258.0,Moonee Valley,-37.7661,144.9076,Western Metropolitan,6232,32.25,-0.2979591836734694,8,2,2,St,0
Moonee Ponds,3,house,1170000.0,S,other,2016-08-10,6.9,3039,3,1,1,443.0,102.0,Moonee Valley,-37.7585,144.928,Western Metropolitan,6232,14.571428571428571,-0.6256880733944954,8,86,2,St,0
Moonee Ponds,4,house,1120000.0,VB,Nelson,2016-08-10,6.9,3039,4,1,1,571.0,138.0,Moonee Valley,-37.7659,144.9116,Western Metropolitan,6232,15.333333333333334,-0.610719322990127,8,101,2,Rd,0
Moonee Ponds,2,unit,675000.0,S,Brad,2016-08-10,6.9,3039,2,1,1,206.0,126.0,Moonee Valley,-37.7694,144.9059,Western Metropolitan,6232,25.2,-0.24096385542168675,8,46,2,St,0
Moonee Ponds,3,house,880000.0,SP,McDonald,2016-08-10,6.9,3039,3,2,2,315.0,126.0,Moonee Valley,-37.769,144.9057,Western Metropolitan,6232,15.75,-0.42857142857142855,8,46,2,St,0
Moonee Ponds,4,house,1530000.0,S,Jellis,2016-10-09,6.9,3039,3,2,1,431.0,152.0,Moonee Valley,-37.7702,144.9268,Western Metropolitan,6232,16.88888888888889,-0.47855917667238423,10,110,6,St,1
Moonee Ponds,4,house,1350000.0,PI,Brad,2016-10-09,6.9,3039,4,2,2,447.0,126.0,Moonee Valley,-37.7704,144.9199,Western Metropolitan,6232,12.6,-0.5602094240837696,10,136,6,St,1
Moonee Ponds,3,house,832000.0,S,Jellis,2016-10-09,6.9,3039,3,2,2,214.0,111.0,Moonee Valley,-37.7709,144.9334,Western Metropolitan,6232,13.875,-0.3169230769230769,10,19,6,St,1
Moonee Ponds,2,unit,420000.0,VB,Nelson,2016-10-09,6.9,3039,2,1,1,0.0,82.0,Moonee Valley,-37.7701,144.9079,Western Metropolitan,6232,16.4,1.0,10,66,6,St,1
Moonee Ponds,4,house,2400000.0,S,Rendina,2016-10-09,6.9,3039,4,4,2,636.0,308.0,Moonee Valley,-37.7629,144.9157,Western Metropolitan,6232,25.666666666666668,-0.3474576271186441,10,116,6,St,1
Moonee Ponds,3,unit,565000.0,S,Jellis,2016-10-09,6.9,3039,2,2,1,0.0,115.0,Moonee Valley,-37.7672,144.9209,Western Metropolitan,6232,16.428571428571427,1.0,10,15,6,St,1
Moonee Ponds,2,unit,550000.0,VB,Woodards,2016-10-09,6.9,3039,2,1,1,0.0,85.0,Moonee Valley,-37.7617,144.9367,Western Metropolitan,6232,17.0,1.0,10,26,6,St,1
Moonee Ponds,4,house,1211000.0,S,Nelson,2016-10-09,6.9,3039,3,1,3,477.0,146.0,Moonee Valley,-37.7632,144.9292,Western Metropolitan,6232,18.25,-0.5313001605136437,10,106,6,St,1
Moonee Ponds,5,house,2405000.0,S,Nelson,2016-10-12,6.9,3039,5,2,1,0.0,126.0,Moonee Valley,-37.7696,144.9227,Western Metropolitan,6232,10.5,1.0,10,46,2,St,0
Moonee Ponds,4,house,1395000.0,PI,Brad,2016-10-12,6.9,3039,4,1,2,603.0,126.0,Moonee Valley,-37.7692,144.917,Western Metropolitan,6232,14.0,-0.654320987654321,10,46,2,St,0
Moonee Ponds,3,house,1630000.0,S,Barry,2016-10-12,6.9,3039,3,2,0,408.0,199.0,Moonee Valley,-37.77,144.91299999999995,Western Metropolitan,6232,24.875,-0.3443163097199341,10,116,2,St,0
Moonee Ponds,3,house,1160000.0,S,Nelson,2016-10-12,6.9,3039,3,1,1,449.0,133.0,Moonee Valley,-37.7674,144.9084,Western Metropolitan,6232,19.0,-0.5429553264604811,10,106,2,St,0
Moonee Ponds,3,house,1065000.0,S,McDonald,2016-10-12,6.9,3039,3,1,1,395.0,126.0,Moonee Valley,-37.7593,144.9276,Western Metropolitan,6232,18.0,-0.5163147792706334,10,46,2,St,0
Moonee Ponds,4,house,1361500.0,S,Rendina,2016-10-12,6.9,3039,4,1,2,453.0,145.0,Moonee Valley,-37.7698,144.9336,Western Metropolitan,6232,16.11111111111111,-0.5150501672240803,10,96,2,St,0
Moonee Ponds,2,house,945000.0,S,Nelson,2016-10-12,6.9,3039,2,1,0,225.0,97.0,Moonee Valley,-37.7639,144.9093,Western Metropolitan,6232,19.4,-0.39751552795031053,10,126,2,St,0
Moonee Ponds,1,unit,360000.0,SP,Brad,2016-10-12,6.9,3039,1,1,1,0.0,54.0,Moonee Valley,-37.7652,144.9116,Western Metropolitan,6232,18.0,1.0,10,51,2,St,0
Moonee Ponds,2,house,860000.0,S,Nelson,2017-11-02,6.9,3039,2,1,1,301.0,80.0,Moonee Valley,-37.7695,144.9092,Western Metropolitan,6232,16.0,-0.5800524934383202,11,97,3,St,0
Moonee Ponds,3,house,1260000.0,S,Jellis,2017-11-02,6.9,3039,3,2,1,253.0,126.0,Moonee Valley,-37.7708,144.9234,Western Metropolitan,6232,15.75,-0.33509234828496043,11,47,3,St,0
Moonee Ponds,4,house,1637000.0,S,Nelson,2016-12-11,6.9,3039,4,1,3,539.0,190.0,Moonee Valley,-37.7701,144.9287,Western Metropolitan,6232,21.11111111111111,-0.4787379972565158,12,116,6,St,1
Moonee Ponds,3,house,1505000.0,S,Jellis,2016-12-11,6.9,3039,3,2,2,249.0,168.0,Moonee Valley,-37.7609,144.9296,Western Metropolitan,6232,21.0,-0.19424460431654678,12,9,6,St,1
Moonee Ponds,2,townhouse,515000.0,VB,other,2016-12-11,6.9,3039,2,1,1,1981.0,111.0,Moonee Valley,-37.7677,144.9221,Western Metropolitan,6232,22.2,-0.8938814531548758,12,10,6,St,1
Moonee Ponds,3,house,1100000.0,VB,Brad,2016-08-13,6.9,3039,3,1,2,572.0,126.0,Moonee Valley,-37.7683,144.9325,Western Metropolitan,6232,18.0,-0.6389684813753582,8,46,5,St,1
Moonee Ponds,2,unit,330000.0,VB,Brad,2016-05-14,6.9,3039,2,1,1,0.0,39.0,Moonee Valley,-37.7715,144.916,Western Metropolitan,6232,7.8,1.0,5,2,5,Rd,1
Moonee Ponds,3,house,1145000.0,SP,Nelson,2016-05-14,6.9,3039,3,2,2,478.0,126.0,Moonee Valley,-37.7615,144.9076,Western Metropolitan,6232,15.75,-0.5827814569536424,5,46,5,St,1
Moonee Ponds,4,house,1322000.0,S,Nelson,2016-05-14,6.9,3039,3,1,1,549.0,192.0,Moonee Valley,-37.7696,144.929,Western Metropolitan,6232,24.0,-0.4817813765182186,5,86,5,St,1
Moonee Ponds,2,house,1015000.0,S,Nelson,2016-05-14,6.9,3039,2,1,1,228.0,125.0,Moonee Valley,-37.7685,144.9183,Western Metropolitan,6232,25.0,-0.29178470254957506,5,106,5,St,1
Moonee Ponds,2,house,750000.0,VB,Nelson,2016-10-15,6.9,3039,2,1,1,0.0,126.0,Moonee Valley,-37.7686,144.9068,Western Metropolitan,6232,25.2,1.0,10,46,5,St,1
Moonee Ponds,2,house,1013000.0,S,Raine,2016-10-15,6.9,3039,2,1,0,237.0,126.0,Moonee Valley,-37.769,144.91899999999995,Western Metropolitan,6232,25.2,-0.30578512396694213,10,46,5,St,1
Moonee Ponds,3,house,840000.0,VB,Nelson,2016-10-15,6.9,3039,3,1,0,307.0,136.0,Moonee Valley,-37.7704,144.9083,Western Metropolitan,6232,19.428571428571427,-0.3860045146726862,10,106,5,St,1
Moonee Ponds,4,house,1150000.0,S,Nelson,2016-10-15,6.9,3039,4,2,1,481.0,126.0,Moonee Valley,-37.7709,144.9151,Western Metropolitan,6232,12.6,-0.5848434925864909,10,46,5,St,1
Moonee Ponds,5,house,1900000.0,VB,Nelson,2016-10-15,6.9,3039,5,3,2,646.0,261.0,Moonee Valley,-37.7625,144.9074,Western Metropolitan,6232,20.076923076923077,-0.4244762954796031,10,91,5,St,1
Moonee Ponds,3,townhouse,890500.0,S,Brad,2016-10-15,6.9,3039,3,2,1,213.0,126.0,Moonee Valley,-37.7631,144.9073,Western Metropolitan,6232,15.75,-0.25663716814159293,10,66,5,St,1
Moonee Ponds,5,house,2340000.0,S,Rendina,2016-10-15,6.9,3039,5,3,3,619.0,372.0,Moonee Valley,-37.7691,144.9321,Western Metropolitan,6232,28.615384615384617,-0.24924318869828457,10,7,5,St,1
Moonee Ponds,3,house,1370000.0,S,Nelson,2016-04-16,6.9,3039,3,1,2,427.0,126.0,Moonee Valley,-37.7702,144.9266,Western Metropolitan,6232,18.0,-0.5443037974683544,4,46,5,St,1
Moonee Ponds,3,house,1400000.0,SP,Brad,2016-04-16,6.9,3039,3,2,2,394.0,160.0,Moonee Valley,-37.7699,144.9149,Western Metropolitan,6232,20.0,-0.4223826714801444,4,126,5,St,1
Moonee Ponds,4,house,1310000.0,S,Jellis,2016-04-16,6.9,3039,3,3,2,475.0,126.0,Moonee Valley,-37.7609,144.9285,Western Metropolitan,6232,12.6,-0.5806988352745425,4,46,5,St,1
Moonee Ponds,4,house,1833000.0,SP,Jellis,2016-04-16,6.9,3039,4,1,1,583.0,126.0,Moonee Valley,-37.7682,144.9151,Western Metropolitan,6232,14.0,-0.6445698166431594,4,46,5,St,1
Moonee Ponds,3,house,855000.0,S,Brad,2016-07-16,6.9,3039,3,1,1,274.0,126.0,Moonee Valley,-37.7641,144.9112,Western Metropolitan,6232,18.0,-0.37,7,46,5,St,1
Moonee Ponds,3,house,930000.0,S,Brad,2016-07-16,6.9,3039,2,1,1,305.0,126.0,Moonee Valley,-37.7711,144.9122,Western Metropolitan,6232,21.0,-0.41531322505800466,7,116,5,Rd,1
Moonee Ponds,4,house,1640000.0,S,Brad,2016-07-16,6.9,3039,4,2,1,435.0,329.0,Moonee Valley,-37.7601,144.9228,Western Metropolitan,6232,32.9,-0.1387434554973822,7,96,5,St,1
Moonee Ponds,3,house,1480000.0,S,Alexkarbon,2016-09-17,6.9,3039,3,1,2,436.0,142.0,Moonee Valley,-37.7704,144.9292,Western Metropolitan,6232,20.285714285714285,-0.5086505190311419,9,106,5,St,1
Moonee Ponds,2,unit,672000.0,SP,Nelson,2016-09-17,6.9,3039,2,1,2,230.0,126.0,Moonee Valley,-37.7595,144.9317,Western Metropolitan,6232,25.2,-0.29213483146067415,9,27,5,St,1
Moonee Ponds,2,unit,410000.0,S,Brad,2016-09-17,6.9,3039,2,1,1,0.0,59.0,Moonee Valley,-37.7597,144.9188,Western Metropolitan,6232,11.8,1.0,9,46,5,St,1
Moonee Ponds,5,townhouse,980000.0,PI,Nelson,2017-03-18,6.9,3039,5,2,2,207.0,168.0,Moonee Valley,-37.7615,144.9333,Western Metropolitan,6232,14.0,-0.104,3,13,5,St,1
Moonee Ponds,2,house,1055000.0,S,Moonee,2017-03-18,6.9,3039,2,1,1,292.0,126.0,Moonee Valley,-37.7642,144.9195,Western Metropolitan,6232,25.2,-0.39712918660287083,3,47,5,St,1
Moonee Ponds,2,unit,440000.0,VB,Barry,2017-03-18,6.9,3039,2,1,1,0.0,126.0,Moonee Valley,-37.7715,144.9155,Western Metropolitan,6232,25.2,1.0,3,47,5,Rd,1
Moonee Ponds,3,house,1435000.0,S,Nelson,2017-03-18,6.9,3039,3,1,3,633.0,126.0,Moonee Valley,-37.7608,144.9322,Western Metropolitan,6232,18.0,-0.6679841897233202,3,47,5,St,1
Moonee Ponds,4,house,1275000.0,S,Nelson,2017-03-18,6.9,3039,4,2,1,627.0,126.0,Moonee Valley,-37.7649,144.9091,Western Metropolitan,6232,12.6,-0.6653386454183267,3,47,5,St,1
Moonee Ponds,3,townhouse,842500.0,S,Jellis,2016-06-18,6.9,3039,3,2,1,216.0,156.0,Moonee Valley,-37.7607,144.9314,Western Metropolitan,6232,19.5,-0.16129032258064516,6,21,5,St,1
Moonee Ponds,4,house,1345000.0,SP,Brad,2016-06-18,6.9,3039,4,2,2,313.0,193.0,Moonee Valley,-37.7709,144.9288,Western Metropolitan,6232,19.3,-0.23715415019762845,6,106,5,St,1
Moonee Ponds,1,unit,265000.0,VB,Brad,2016-11-19,6.9,3039,1,1,1,0.0,41.0,Moonee Valley,-37.758,144.9237,Western Metropolitan,6232,13.666666666666666,1.0,11,46,5,St,1
Moonee Ponds,2,house,849000.0,S,Brad,2016-11-19,6.9,3039,2,1,1,345.0,95.0,Moonee Valley,-37.773,144.9335,Western Metropolitan,6232,19.0,-0.5681818181818182,11,86,5,St,1
Moonee Ponds,3,house,1425000.0,SP,Brad,2016-05-22,6.9,3039,3,1,1,526.0,159.0,Moonee Valley,-37.7701,144.9172,Western Metropolitan,6232,22.714285714285715,-0.5357664233576642,5,116,6,St,1
Moonee Ponds,3,townhouse,1345000.0,SP,Barry,2016-05-22,6.9,3039,3,2,1,310.0,287.0,Moonee Valley,-37.7639,144.9126,Western Metropolitan,6232,35.875,-0.038525963149078725,5,86,6,St,1
Moonee Ponds,2,unit,330000.0,SP,Jellis,2016-05-22,6.9,3039,3,1,1,0.0,54.0,Moonee Valley,-37.7654,144.9094,Western Metropolitan,6232,9.0,1.0,5,46,6,Rd,1
Moonee Ponds,4,townhouse,726000.0,S,Nelson,2016-05-22,6.9,3039,4,2,1,67.0,145.0,Moonee Valley,-37.760999999999996,144.9262,Western Metropolitan,6232,14.5,0.36792452830188677,5,16,6,Rd,1
Moonee Ponds,3,house,1250000.0,S,Raine,2016-04-23,6.9,3039,3,2,1,283.0,222.0,Moonee Valley,-37.7638,144.9175,Western Metropolitan,6232,27.75,-0.12079207920792079,4,14,5,Rd,1
Moonee Ponds,3,townhouse,870000.0,S,Nelson,2016-04-23,6.9,3039,3,2,2,156.0,152.0,Moonee Valley,-37.7631,144.9357,Western Metropolitan,6232,19.0,-0.012987012987012988,4,16,5,St,1
Moonee Ponds,2,house,801000.0,S,Brad,2016-04-23,6.9,3039,2,1,0,133.0,126.0,Moonee Valley,-37.7712,144.9254,Western Metropolitan,6232,25.2,-0.02702702702702703,4,46,5,Pde,1
Moonee Ponds,3,house,1725000.0,PI,Nelson,2016-09-24,6.9,3039,3,2,3,596.0,203.0,Moonee Valley,-37.7609,144.905,Western Metropolitan,6232,25.375,-0.4918648310387985,9,66,5,St,1
Moonee Ponds,1,unit,415000.0,S,other,2016-09-24,6.9,3039,1,1,1,0.0,126.0,Moonee Valley,-37.7623,144.9211,Western Metropolitan,6232,42.0,1.0,9,46,5,St,1
Moonee Ponds,3,unit,650000.0,SP,Brad,2016-09-24,6.9,3039,3,1,1,0.0,126.0,Moonee Valley,-37.7606,144.9236,Western Metropolitan,6232,18.0,1.0,9,46,5,other,1
Moonee Ponds,2,unit,600000.0,S,Woodards,2016-09-24,6.9,3039,2,1,1,166.0,81.0,Moonee Valley,-37.7624,144.9365,Western Metropolitan,6232,16.2,-0.3441295546558704,9,51,5,St,1
Moonee Ponds,4,house,1505000.0,S,other,2017-02-25,6.9,3039,4,2,2,441.0,164.0,Moonee Valley,-37.7627,144.9278,Western Metropolitan,6232,16.4,-0.4578512396694215,2,107,5,St,1
Moonee Ponds,3,house,850000.0,S,Nelson,2016-07-26,6.9,3039,3,2,1,271.0,143.0,Moonee Valley,-37.7682,144.9058,Western Metropolitan,6232,17.875,-0.30917874396135264,7,101,1,St,0
Moonee Ponds,1,unit,292000.0,S,Barry,2016-06-27,6.9,3039,1,1,1,0.0,45.0,Moonee Valley,-37.758,144.9237,Western Metropolitan,6232,15.0,1.0,6,46,0,St,0
Moonee Ponds,2,house,956000.0,SP,Nelson,2016-06-27,6.9,3039,2,1,2,435.0,126.0,Moonee Valley,-37.7692,144.9042,Western Metropolitan,6232,25.2,-0.5508021390374331,6,96,0,St,0
Moonee Ponds,5,house,1740000.0,S,Brad,2016-06-27,6.9,3039,4,1,2,739.0,155.0,Moonee Valley,-37.7613,144.9177,Western Metropolitan,6232,15.5,-0.6532438478747203,6,86,0,St,0
Moonee Ponds,3,house,1683000.0,SP,Rendina,2016-06-27,6.9,3039,3,2,2,222.0,126.0,Moonee Valley,-37.7688,144.9291,Western Metropolitan,6232,15.75,-0.27586206896551724,6,136,0,St,0
Moonee Ponds,2,unit,574000.0,S,Jellis,2016-11-27,6.9,3039,2,2,1,159.0,126.0,Moonee Valley,-37.7666,144.9184,Western Metropolitan,6232,21.0,-0.11578947368421053,11,46,6,Rd,1
Moonee Ponds,2,unit,470000.0,VB,Nelson,2016-11-27,6.9,3039,2,1,1,0.0,65.0,Moonee Valley,-37.7677,144.92,Western Metropolitan,6232,13.0,1.0,11,2,6,St,1
Moonee Ponds,3,townhouse,1130000.0,S,Brad,2016-11-27,6.9,3039,3,2,2,217.0,145.0,Moonee Valley,-37.7704,144.9162,Western Metropolitan,6232,18.125,-0.19889502762430938,11,3,6,Rd,1
Moonee Ponds,2,unit,730000.0,SP,Woodards,2016-05-28,6.9,3039,2,1,2,217.0,126.0,Moonee Valley,-37.7609,144.9308,Western Metropolitan,6232,25.2,-0.2653061224489796,5,46,5,St,1
Moonee Ponds,2,house,831000.0,S,Barry,2016-05-28,6.9,3039,2,1,1,0.0,126.0,Moonee Valley,-37.7685,144.9186,Western Metropolitan,6232,25.2,1.0,5,46,5,St,1
