id,flag_a
CAVC3AK,1
CAVC3XK,0
CAVC48K,1
CAVC4AK,1
CAVC5IK,1
CAVC5SK,1
CAVC65K,1
CAVC6MK,1
CAVC6OK,1
CAVC7PK,1
CAVC88K,1
CAVC8GK,1
CAVC8NK,1
CAVC8RK,1
CAVC90K,0
CAVC94K,1
CAVC99K,1
CAVC9AK,1
CAVC9TK,1
CAVC9YK,1
CAVCA3K,1
CAVCACK,0
CAVCB8K,1
CAVCBSK,1
CAVCBUK,1
CAVCC1K,1
CAVCCGK,1
CAVCCIK,1
CAVCCKK,1
CAVCCNK,1
CAVCDBK,1
CAVCDGK,1
CAVCDPK,1
CAVCEVK,0
CAVCFJK,1
CAVCFNK,1
CAVCG2K,1
CAVCHIK,1
CAVCHSK,1
CAVCJFK,1
CAVCKPK,1
CAVCL2K,1
CAVCLEK,1
CAVCLKK,1
CAVCLXK,1
CAVCMHK,0
CAVCNWK,1
CAVCOEK,1
CAVCOIK,1
CAVCPKK,1
CAVCQ0K,1
CAVCQXK,1
CAVCR0K,1
CAVCR4K,1
CAVCROK,1
CAVCRWK,1
CAVCSYK,0
CAVCTFK,1
CAVCTZK,1
CAVCU7K,1
CAVCUFK,1
CAVCVAK,1
CAVCVCK,1
CAVCVFK,1
CAVCW5K,1
CAVCWEK,1
CAVCWKK,1
CAVCWWK,1
CAVCXPK,0
CAVCY1K,0
CAVCY7K,1
CAVCY8K,1
CAVCZ3K,1
CAVCZDK,1
CAVCZIK,1
CAVD14K,1
CAVD15K,1
CAVD17K,1
CAVD1HK,1
CAVD1LK,1
CAVD1RK,1
CAVD28K,1
CAVD2OK,1
CAVD35K,1
CAVD3LK,1
CAVD45K,1
CAVD5SK,1
CAVD6FK,1
CAVD6WK,1
CAVD7BK,1
CAVD8GK,1
CAVD8HK,1
CAVD9AK,1
CAVDAYK,1
CAVDB4K,1
CAVDBMK,1
CAVDC8K,1
CAVDCFK,1
CAVDCIK,1
CAVDEDK,1
CAVDEGK,1
CAVDEXK,1
CAVDF0K,0
CAVDFOK,1
CAVDG5K,1
CAVDGDK,1
CAVDHJK,1
CAVDHYK,1
CAVDI2K,1
CAVDI7K,1
CAVDJTK,1
CAVDKNK,1
CAVDKRK,1
CAVDLLK,1
CAVDLZK,1
CAVDMNK,1
CAVDMVK,1
CAVDN8K,1
CAVDNUK,1
CAVDOZK,1
CAVDP4K,1
CAVDPVK,1
CAVDQCK,1
CAVDQSK,1
CAVDROK,1
CAVDS6K,0
CAVDSJK,1
CAVDT9K,1
CAVDUIK,1
CAVDUTK,0
CAVDVEK,1
CAVDVMK,1
CAVDWWK,1
CAVDWXK,1
CAVDX6K,1
CAVDXZK,1
CAVDY3K,1
CAVDZOK,1
CAVE06K,1
CAVE0HK,1
CAVE0JK,1
CAVE1CK,1
CAVE1DK,1
CAVE1KK,1
CAVE1OK,1
CAVE1YK,1
CAVE27K,1
CAVE2QK,1
CAVE2WK,1
CAVE30K,1
CAVE3BK,1
CAVE3ZK,1
CAVE47K,1
CAVE54K,1
CAVE58K,1
CAVE5JK,1
CAVE5MK,1
CAVE5YK,1
CAVE63K,1
CAVE67K,1
CAVE6LK,1
CAVE6NK,1
CAVE6OK,1
CAVE6XK,1
CAVE72K,1
CAVE77K,0
CAVE7IK,1
CAVE7OK,1
CAVE85K,1
CAVE8FK,1
CAVE8HK,1
CAVE8VK,1
CAVE9HK,1
CAVE9IK,1
CAVE9QK,1
CAVEAGK,1
CAVEAVK,1
CAVEAWK,1
CAVEBVK,1
CAVEC6K,1
CAVECKK,1
CAVECNK,1
CAVECQK,1
CAVED0K,1
CAVEDTK,1
CAVEETK,0
CAVEF8K,1
CAVEFEK,1
CAVEGSK,0
CAVEHNK,1
CAVEIQK,1
CAVEJ9K,1
CAVEJEK,1
CAVEK2K,1
CAVEK4K,1
CAVEKPK,1
CAVEL7K,1
CAVELGK,1
CAVELKK,1
CAVELOK,1
CAVELZK,0
CAVEM8K,1
CAVEM9K,1
CAVEMAK,1
CAVEODK,1
CAVEPBK,1
CAVEPJK,1
CAVEPQK,1
CAVEPVK,0
CAVEQ3K,1
CAVEQBK,1
CAVEQGK,1
CAVEQVK,1
CAVER8K,1
CAVES4K,1
CAVESXK,1
CAVETRK,1
CAVETSK,1
CAVETTK,1
CAVEU6K,1
CAVEUDK,1
CAVEUOK,1
CAVEVCK,1
CAVEVIK,1
CAVEX1K,1
CAVEXXK,1
CAVEYDK,1
CAVEYKK,1
CAVEZ7K,1
CAVF03K,1
CAVF0KK,1
CAVF0MK,0
CAVF0SK,1
CAVF0VK,1
CAVF15K,1
CAVF1IK,1
CAVF1RK,1
CAVF21K,1
CAVF23K,1
CAVF2LK,1
CAVF2TK,1
CAVF4LK,1
CAVF54K,1
CAVF5EK,1
CAVF5NK,1
CAVF7VK,1
CAVF7YK,1
CAVF82K,1
CAVF8DK,1
CAVF8KK,1
CAVF97K,1
CAVF9UK,1
CAVFASK,1
CAVFAXK,1
CAVFB0K,1
CAVFB1K,1
CAVFBFK,1
CAVFBKK,1
CAVFDBK,1
CAVFDGK,0
CAVFDNK,1
CAVFDRK,1
CAVFDSK,1
CAVFEUK,1
CAVFF6K,1
CAVFFMK,1
CAVFG9K,1
CAVFGVK,0
CAVFH2K,1
CAVFH4K,1
CAVFJ8K,1
CAVFJKK,1
CAVFJYK,1
CAVFKCK,1
CAVFLNK,1
CAVFLTK,1
CAVFMFK,1
CAVFNBK,1
CAVFQAK,1
CAVFQZK,1
CAVFR2K,1
CAVFRJK,1
CAVFS2K,1
CAVFS7K,1
CAVFSTK,1
CAVFU3K,1
CAVFULK,1
CAVFURK,1
CAVFVAK,1
CAVFVLK,1
CAVFW6K,1
CAVFWSK,0
CAVFWYK,1
CAVFX6K,1
CAVFXIK,1
CAVFXRK,1
CAVFXVK,1
CAVFY5K,1
CAVFYMK,1
CAVFYOK,1
CAVFYUK,1
CAVFZEK,1
CAVFZGK,1
CAVFZYK,1
CAVG0AK,1
CAVG0HK,1
CAVG23K,1
CAVG24K,1
CAVG27K,1
CAVG2DK,1
CAVG2MK,1
CAVG31K,1
CAVG3VK,0
CAVG3XK,0
CAVG4GK,1
CAVG59K,1
CAVG5OK,1
CAVG77K,0
CAVG7CK,1
CAVG7HK,1
CAVG8BK,1
CAVG8OK,1
CAVG8PK,1
CAVG9CK,1
CAVG9FK,1
CAVG9KK,1
CAVG9ZK,1
CAVGA1K,0
CAVGAMK,1
CAVGAYK,1
CAVGBCK,1
CAVGCMK,1
CAVGCQK,1
CAVGDLK,1
CAVGE5K,1
CAVGF9K,1
CAVGFAK,1
CAVGFJK,1
CAVGFLK,1
CAVGFSK,1
CAVGG4K,1
CAVGG5K,1
CAVGG6K,1
CAVGGRK,1
CAVGH8K,1
CAVGHXK,1
CAVGIOK,1
CAVGIWK,1
CAVGIZK,1
CAVGJ8K,1
CAVGJXK,1
CAVGK6K,1
CAVGL9K,1
CAVGM7K,1
CAVGMDK,1
CAVGMOK,1
CAVGN3K,1
CAVGNKK,1
CAVGNQK,1
CAVGO0K,1
CAVGOBK,1
CAVGORK,1
CAVGPJK,1
CAVGQ6K,0
CAVGSAK,1
CAVGSBK,1
CAVGSTK,1
CAVGT9K,1
CAVGTBK,1
CAVGTDK,1
CAVGTOK,1
CAVGUBK,1
CAVGVUK,1
CAVGVVK,1
CAVGX6K,1
CAVGXAK,1
CAVGXNK,1
CAVGY1K,1
CAVGYIK,1
CAVGZEK,1
CAVGZIK,1
CAVGZKK,1
CAVH09K,1
CAVH0YK,1
CAVH17K,1
CAVH2FK,1
CAVH2JK,1
CAVH2WK,1
CAVH34K,1
CAVH3RK,1
CAVH3ZK,1
CAVH4DK,1
CAVH4EK,1
CAVH4UK,1
CAVH59K,1
CAVH5GK,1
CAVH5HK,1
CAVH6SK,1
CAVH7JK,1
CAVH7TK,0
CAVH84K,1
CAVH8BK,1
CAVHA7K,1
CAVHCLK,1
CAVHCUK,1
CAVHCYK,1
CAVHD6K,0
CAVHDYK,1
CAVHEKK,1
CAVHEPK,1
CAVHEUK,1
CAVHGAK,1
CAVHH8K,1
CAVHHEK,1
CAVHHUK,0
CAVHHWK,1
CAVHJ1K,1
CAVHJ5K,1
CAVHJLK,1
CAVHKZK,1
CAVHM1K,1
CAVHMIK,1
CAVHN0K,1
CAVHNGK,1
CAVHNKK,1
CAVHODK,0
CAVHQ4K,0
CAVHR2K,1
CAVHRCK,1
CAVHRDK,1
CAVHRIK,0
CAVHSLK,1
CAVHSTK,1
CAVHTNK,1
CAVHTXK,1
CAVHU3K,1
CAVHUCK,1
CAVHV7K,1
CAVHW3K,1
CAVHWSK,1
CAVHWWK,1
CAVHXYK,1
CAVHYSK,1
CAVI04K,1
CAVI0SK,1
CAVI13K,1
CAVI1LK,0
CAVI23K,1
CAVI2VK,1
CAVI48K,1
CAVI4CK,1
CAVI4FK,1
CAVI4TK,1
CAVI51K,1
CAVI5WK,1
CAVI63K,1
CAVI8JK,1
CAVI8OK,1
CAVI8PK,1
CAVI97K,1
CAVIA7K,1
CAVIA9K,1
CAVIAMK,1
CAVIAPK,0
CAVICYK,1
CAVIDSK,1
CAVIE0K,1
CAVIE9K,1
CAVIEOK,1
CAVIHJK,1
CAVIIGK,1
CAVIIMK,1
CAVIJKK,1
CAVIJMK,1
CAVIJTK,1
CAVIJUK,1
CAVIJXK,1
CAVIJZK,1
CAVIK1K,1
CAVIK9K,1
CAVILDK,1
CAVILLK,1
CAVILSK,1
CAVILTK,1
CAVIN0K,1
CAVIO0K,0
CAVIOWK,1
CAVIP1K,1
CAVIP3K,1
CAVIPDK,1
CAVIPMK,1
CAVIPOK,1
CAVIPZK,1
CAVIQ0K,1
CAVIQZK,1
CAVIS2K,1
CAVISAK,1
CAVIT0K,0
CAVITQK,1
CAVITYK,1
CAVITZK,1
CAVIU5K,1
CAVIU8K,1
CAVIUUK,1
CAVIUWK,1
CAVIV7K,1
CAVIVIK,1
CAVIW1K,1
CAVIW2K,1
CAVIWGK,1
CAVIXIK,1
CAVIYJK,1
CAVIZ2K,1
CAVIZBK,1
CAVJ1CK,1
CAVJ1HK,1
CAVJ1OK,1
CAVJ1RK,1
CAVJ2FK,1
CAVJ3CK,1
CAVJ3DK,1
CAVJ3EK,1
CAVJ3PK,1
CAVJ40K,1
CAVJ50K,1
CAVJ5DK,1
CAVJ5PK,1
CAVJ5TK,1
CAVJ5UK,1
CAVJ6VK,1
CAVJ77K,1
CAVJ7IK,0
CAVJ7KK,1
CAVJ8HK,1
CAVJ9OK,0
CAVJ9ZK,1
CAVJAIK,1
CAVJAVK,1
CAVJB1K,1
CAVJB4K,1
CAVJB8K,1
CAVJBBK,1
CAVJCXK,1
CAVJD9K,0
CAVJDJK,0
CAVJDLK,1
CAVJDTK,0
CAVJE4K,1
CAVJEKK,1
CAVJEXK,1
CAVJGDK,1
CAVJGKK,1
CAVJGQK,1
CAVJGUK,1
CAVJH5K,1
CAVJH8K,1
CAVJIJK,1
CAVJIUK,1
CAVJJ8K,1
CAVJJYK,1
CAVJK8K,1
CAVJKRK,0
CAVJL7K,1
CAVJLAK,1
CAVJLKK,1
CAVJLLK,1
CAVJLPK,1
CAVJM8K,1
CAVJMFK,0
CAVJMKK,1
CAVJN4K,1
CAVJN9K,1
CAVJNFK,0
CAVJO3K,1
CAVJO8K,1
CAVJOQK,1
CAVJOXK,1
CAVJPDK,1
CAVJQ1K,1
CAVJQWK,1
CAVJR4K,0
CAVJRSK,1
CAVJSYK,1
CAVJT4K,1
CAVJTAK,1
CAVJTCK,1
CAVJTEK,1
CAVJTJK,1
CAVJU7K,1
CAVJUQK,1
CAVJURK,1
CAVJUXK,1
CAVJV1K,1
CAVJW5K,1
CAVJWAK,1
CAVJWDK,1
CAVJWWK,1
CAVJX6K,1
CAVJXDK,1
CAVJXEK,1
CAVJXJK,1
CAVJXLK,1
CAVJXOK,1
CAVJY4K,1
CAVJYAK,1
CAVJYGK,0
CAVJYJK,1
CAVJYVK,1
CAVJYWK,1
CAVJZKK,1
CAVJZPK,1
CAVK01K,1
CAVK02K,1
CAVK03K,1
CAVK0UK,1
CAVK1AK,1
CAVK1CK,1
CAVK1EK,1
CAVK1ZK,1
CAVK2OK,0
CAVK3AK,0
CAVK3MK,1
CAVK44K,1
CAVK49K,1
CAVK4HK,1
CAVK4UK,1
CAVK57K,1
CAVK5DK,1
CAVK5JK,1
CAVK62K,0
CAVK68K,1
CAVK6AK,1
CAVK6MK,1
CAVK74K,1
CAVK76K,1
CAVK79K,1
CAVK7GK,1
CAVK7KK,1
CAVK81K,1
CAVK8HK,0
CAVK8PK,1
CAVK8ZK,0
CAVK9NK,0
CAVKAHK,1
CAVKAMK,1
CAVKB5K,1
CAVKC9K,1
CAVKCNK,1
CAVKE8K,1
CAVKE9K,0
CAVKEKK,1
CAVKEQK,1
CAVKESK,1
CAVKF1K,1
CAVKF9K,1
CAVKFRK,1
CAVKFXK,1
CAVKG8K,1
CAVKGAK,1
CAVKGIK,1
CAVKGKK,1
CAVKH5K,1
CAVKHTK,1
CAVKK1K,0
CAVKMAK,1
CAVKMDK,1
CAVKMRK,1
CAVKNWK,1
CAVKO9K,1
CAVKOWK,1
CAVKPKK,1
CAVKPSK,1
CAVKPXK,1
CAVKQAK,1
CAVKQFK,1
CAVKR9K,1
CAVKRSK,1
CAVKSOK,1
CAVKSZK,1
CAVKTXK,1
CAVKUAK,1
CAVKUIK,1
CAVKUSK,1
CAVKV3K,1
CAVKV4K,1
CAVKWHK,1
CAVKWXK,1
CAVKX2K,1
CAVKX5K,1
CAVKX8K,1
CAVKXCK,1
CAVKYEK,1
CAVKYKK,1
CAVKYOK,0
CAVKYVK,1
CAVKZIK,1
CAVL04K,1
CAVL0SK,1
CAVL11K,1
CAVL37K,1
CAVL3GK,1
CAVL3XK,1
CAVL4NK,1
CAVL4UK,1
CAVL50K,1
CAVL5XK,1
CAVL65K,1
CAVL68K,1
CAVL6MK,1
CAVL6WK,1
CAVL7VK,1
CAVL83K,1
CAVL95K,1
CAVL9HK,1
CAVL9SK,1
CAVL9WK,1
CAVLA0K,1
CAVLACK,1
CAVLALK,1
CAVLB3K,1
CAVLB4K,1
CAVLCKK,1
CAVLCOK,1
CAVLDCK,1
CAVLF7K,1
CAVLF8K,1
CAVLFCK,1
CAVLFQK,1
CAVLG0K,1
CAVLG2K,1
CAVLGCK,1
CAVLH3K,0
CAVLH9K,1
CAVLHCK,1
CAVLHPK,1
CAVLICK,1
CAVLIFK,0
CAVLIOK,1
CAVLJWK,1
CAVLKBK,1
CAVLKIK,1
CAVLL3K,1
CAVLLHK,1
CAVLLOK,1
CAVLMUK,1
CAVLN9K,0
CAVLNDK,1
CAVLNVK,1
CAVLO4K,1
CAVLONK,1
CAVLOWK,1
CAVLP0K,1
CAVLPCK,1
CAVLPQK,1
CAVLQ8K,1
CAVLQYK,0
CAVLRWK,1
CAVLSAK,1
CAVLSKK,1
CAVLSPK,1
CAVLSXK,1
CAVLSYK,1
CAVLT4K,0
CAVLU3K,1
CAVLU9K,1
CAVLUCK,1
CAVLV3K,1
CAVLVEK,1
CAVLVQK,1
CAVLWWK,1
CAVLYIK,1
CAVLYTK,1
CAVLZGK,0
CAVM08K,1
CAVM0HK,1
CAVM0TK,1
CAVM18K,1
CAVM1AK,0
CAVM1CK,1
CAVM1HK,1
CAVM24K,1
CAVM41K,0
CAVM4IK,0
CAVM4NK,1
CAVM4QK,1
CAVM4ZK,0
CAVM5MK,1
CAVM6QK,1
CAVM72K,0
CAVM8LK,0
CAVM97K,1
CAVMAQK,1
CAVMATK,1
CAVMBBK,1
CAVMBCK,1
CAVMBGK,1
CAVMCNK,1
CAVMDMK,1
CAVMECK,1
CAVMF0K,1
CAVMH3K,1
CAVMHAK,1
CAVMHHK,1
CAVMHMK,1
CAVMHNK,0
CAVMI4K,1
CAVMIZK,1
CAVMKKK,1
CAVMKLK,1
CAVMKQK,1
CAVMKZK,1
CAVML3K,0
CAVML6K,1
CAVMLAK,1
CAVMLCK,1
CAVMLYK,1
CAVMM3K,1
CAVMMVK,1
CAVMN6K,1
CAVMNNK,1
CAVMNWK,1
CAVMOHK,1
CAVMP8K,1
CAVMQ5K,1
CAVMQGK,1
CAVMQOK,1
CAVMRFK,1
CAVMS5K,1
CAVMSMK,1
CAVMSNK,1
CAVMTKK,1
CAVMU9K,1
CAVMV8K,1
CAVMVHK,1
CAVMVUK,1
CAVMWDK,1
CAVMWGK,1
CAVMWLK,1
CAVMWUK,1
CAVMX4K,1
CAVMY7K,1
CAVMYLK,1
CAVMYOK,0
CAVN0AK,1
CAVN0EK,1
CAVN0WK,1
CAVN19K,1
CAVN22K,0
CAVN28K,1
CAVN36K,1
CAVN4TK,1
CAVN5EK,1
CAVN60K,1
CAVN6DK,1
CAVN6SK,1
CAVN6TK,1
CAVN78K,1
CAVN86K,1
CAVN8BK,1
CAVNA2K,1
CAVNA8K,1
CAVNBHK,1
CAVND5K,1
CAVNE1K,1
CAVNEBK,1
CAVNFNK,1
CAVNG8K,1
CAVNGSK,1
CAVNH4K,1
CAVNHEK,0
CAVNHLK,1
CAVNHZK,0
CAVNIEK,0
CAVNJCK,1
CAVNJDK,1
CAVNJJK,1
CAVNJQK,1
CAVNJWK,1
CAVNJZK,1
CAVNK4K,1
CAVNKAK,1
CAVNKYK,1
CAVNL2K,1
CAVNL8K,1
CAVNLIK,1
CAVNLSK,1
CAVNM8K,0
CAVNMCK,1
CAVNMXK,1
CAVNN4K,1
CAVNN5K,1
CAVNNVK,1
CAVNOWK,1
CAVNP3K,0
CAVNP8K,1
CAVNQZK,1
CAVNRHK,0
CAVNRKK,1
CAVNRNK,1
CAVNS1K,1
CAVNSMK,1
CAVNT9K,1
CAVNTHK,1
CAVNTIK,1
CAVNTRK,1
CAVNU0K,1
CAVNUWK,1
CAVNV6K,1
CAVNVEK,1
CAVNVNK,1
CAVNVVK,1
CAVNXIK,1
CAVNXTK,0
CAVNXUK,1
CAVNZNK,1
CAVNZWK,1
CAVO04K,1
CAVO0KK,1
CAVO1EK,1
CAVO2MK,1
CAVO2UK,1
CAVO2VK,1
CAVO2WK,1
CAVO2XK,1
CAVO3FK,1
CAVO3SK,1
CAVO3VK,1
CAVO3YK,1
CAVO51K,1
CAVO5QK,1
CAVO61K,1
CAVO6RK,0
CAVO70K,1
CAVO87K,1
CAVO8ZK,1
CAVOBFK,1
CAVOBIK,1
CAVOBQK,1
CAVOD2K,1
CAVODVK,1
CAVOEDK,1
CAVOEHK,1
CAVOFLK,1
CAVOFMK,1
CAVOG3K,0
CAVOGSK,1
CAVOGYK,1
CAVOHCK,1
CAVOHLK,1
CAVOHYK,1
CAVOI1K,1
CAVOIBK,1
CAVOJIK,1
CAVOJYK,1
CAVOKBK,1
CAVOKRK,1
CAVOMSK,1
CAVONAK,1
CAVONFK,1
CAVONJK,1
CAVOO0K,0
CAVOO3K,1
CAVOOEK,1
CAVOOJK,1
CAVOP0K,1
CAVOP6K,1
CAVOQDK,1
CAVOQSK,1
CAVOQWK,1
CAVOR1K,1
CAVORRK,1
CAVOS6K,1
CAVOSKK,1
CAVOTSK,1
CAVOTVK,1
CAVOUUK,1
CAVOUYK,1
CAVOVBK,1
CAVOVLK,1
CAVOVQK,1
CAVOW2K,1
CAVOWLK,1
CAVOWPK,1
CAVOWXK,1
CAVOWZK,1
CAVOZ0K,1
CAVOZ9K,1
CAVOZEK,1
CAVOZHK,1
CAVOZLK,0
CAVP04K,1
CAVP0WK,1
CAVP17K,1
CAVP1PK,1
CAVP1TK,1
CAVP2VK,1
CAVP36K,1
CAVP3RK,1
CAVP4IK,1
CAVP4MK,1
CAVP54K,1
CAVP6UK,1
CAVP6VK,1
CAVP73K,1
CAVP7SK,0
CAVP8MK,1
CAVP8NK,1
CAVP8RK,1
CAVP9HK,1
CAVP9NK,1
CAVP9XK,1
CAVPA7K,1
CAVPADK,1
CAVPAFK,1
CAVPALK,1
CAVPAYK,1
CAVPB0K,1
CAVPBHK,1
CAVPBQK,1
CAVPC6K,1
CAVPDTK,1
CAVPDYK,1
CAVPE2K,1
CAVPEBK,1
CAVPEGK,1
CAVPFEK,1
CAVPFXK,1
CAVPH4K,1
CAVPIQK,1
CAVPJNK,1
CAVPJXK,1
CAVPKUK,1
CAVPLNK,1
CAVPM5K,1
CAVPMYK,1
CAVPN3K,0
CAVPNLK,1
CAVPNMK,1
CAVPNQK,1
CAVPO1K,1
CAVPO4K,0
CAVPP0K,1
CAVPPUK,1
CAVPQCK,1
CAVPQSK,1
CAVPRMK,1
CAVPS1K,1
CAVPSDK,1
CAVPT1K,1
CAVPTWK,1
CAVPU2K,1
CAVPUUK,0
CAVPV3K,1
CAVPVPK,1
CAVPVXK,1
CAVPWOK,1
CAVPXYK,1
CAVPY2K,1
CAVPYNK,1
CAVPZMK,0
CAVQ0BK,1
CAVQ16K,1
CAVQ1DK,1
CAVQ1OK,1
CAVQ1QK,1
CAVQ1WK,1
CAVQ3HK,1
CAVQ3ZK,1
CAVQ4NK,1
CAVQ52K,1
CAVQ6PK,1
CAVQ72K,1
CAVQ79K,1
CAVQ8PK,1
CAVQ9FK,1
CAVQ9YK,1
CAVQASK,1
CAVQBRK,1
CAVQCKK,1
CAVQD0K,1
CAVQD6K,1
CAVQDDK,1
CAVQE7K,1
CAVQEVK,1
CAVQEYK,1
CAVQFQK,1
CAVQFVK,1
CAVQG5K,1
CAVQG7K,1
CAVQGHK,1
CAVQHKK,0
CAVQJ7K,1
CAVQJ9K,1
CAVQJHK,1
CAVQJXK,1
CAVQL3K,1
CAVQMBK,1
CAVQMIK,1
CAVQN5K,1
CAVQN7K,0
CAVQNAK,1
CAVQORK,1
CAVQPUK,1
CAVQQ0K,1
CAVQQIK,1
CAVQQMK,0
CAVQR9K,0
CAVQRFK,1
CAVQRKK,1
CAVQSKK,1
CAVQU6K,1
CAVQUCK,1
CAVQUGK,0
CAVQUVK,1
CAVQV1K,1
CAVQV9K,1
CAVQVEK,1
CAVQVMK,1
CAVQVNK,1
CAVQVTK,1
CAVQWXK,1
CAVQXAK,0
CAVQXRK,1
CAVQXUK,1
CAVQXZK,1
CAVQZAK,1
CAVR1MK,1
CAVR22K,0
CAVR2FK,1
CAVR2UK,1
CAVR4CK,0
CAVR4EK,1
CAVR5EK,1
CAVR6NK,1
CAVR6WK,1
CAVR76K,1
CAVR78K,1
CAVR8DK,1
CAVR8GK,1
CAVR8HK,1
CAVR8MK,1
CAVR8OK,1
CAVR8TK,1
CAVR94K,1
CAVR9SK,1
CAVR9WK,0
CAVRAEK,1
CAVRBJK,1
CAVRCJK,1
CAVRDAK,1
CAVRDBK,1
CAVRDTK,1
CAVRE4K,1
CAVREBK,1
CAVREDK,1
CAVRFSK,1
CAVRGNK,1
CAVRH6K,1
CAVRIDK,1
CAVRJFK,1
CAVRJLK,1
CAVRKDK,1
CAVRMCK,1
CAVRMGK,0
CAVRNDK,1
CAVRNNK,1
CAVRNQK,1
CAVRNSK,1
CAVRNUK,1
CAVRO4K,1
CAVROSK,1
CAVRPBK,1
CAVRPRK,1
CAVRPWK,1
CAVRU5K,1
CAVRUEK,1
CAVRVKK,1
CAVRVQK,1
CAVRVWK,1
CAVRWTK,1
CAVRX3K,1
CAVRXDK,1
CAVRXFK,0
CAVRXLK,1
CAVRY0K,1
CAVRZ7K,1
CAVRZOK,1
CAVRZYK,1
CAVS11K,1
CAVS26K,1
CAVS28K,1
CAVS2NK,1
CAVS4OK,1
CAVS4PK,1
CAVS61K,1
CAVS6MK,1
CAVS78K,1
CAVS84K,1
CAVS8IK,1
CAVS8JK,1
CAVS9EK,1
CAVSA7K,1
CAVSAIK,1
CAVSAKK,1
CAVSAVK,1
CAVSBDK,1
CAVSC0K,1
CAVSC3K,1
CAVSC9K,1
CAVSCHK,1
CAVSCLK,1
CAVSCMK,1
CAVSCSK,1
CAVSDDK,1
CAVSEQK,1
CAVSF9K,1
CAVSFBK,1
CAVSFKK,1
CAVSFWK,1
CAVSGLK,1
CAVSGMK,1
CAVSGQK,1
CAVSH0K,1
CAVSHAK,1
CAVSHMK,1
CAVSHYK,1
CAVSHZK,1
CAVSI6K,1
CAVSKEK,0
CAVSLCK,1
CAVSLNK,1
CAVSM3K,1
CAVSMDK,1
CAVSMJK,1
CAVSO3K,1
CAVSOBK,1
CAVSOGK,1
CAVSOXK,1
CAVSP2K,1
CAVSPCK,1
CAVSPFK,1
CAVSQ1K,1
CAVSQ2K,1
CAVSQ5K,1
CAVSQBK,1
CAVSQHK,1
CAVSRCK,1
CAVSS6K,1
CAVSSCK,1
CAVST3K,1
CAVST4K,1
CAVSTUK,1
CAVSTXK,1
CAVSUVK,1
CAVSVFK,0
CAVSVUK,1
CAVSW7K,1
CAVSW9K,1
CAVSWBK,1
CAVSWSK,1
CAVSWYK,1
CAVSXEK,1
CAVSYQK,1
CAVSYTK,1
CAVSYWK,1
CAVSZ1K,1
CAVSZ8K,1
CAVSZIK,1
CAVSZPK,1
CAVSZQK,1
CAVT01K,1
CAVT05K,1
CAVT07K,1
CAVT0FK,1
CAVT0TK,1
CAVT0ZK,0
CAVT1XK,1
CAVT2DK,1
CAVT2MK,1
CAVT5DK,1
CAVT5EK,1
CAVT66K,1
CAVT6FK,1
CAVT6OK,1
CAVT6ZK,1
CAVT7CK,1
CAVT7DK,1
CAVT8IK,1
CAVT90K,1
CAVT9MK,1
CAVTADK,1
CAVTAFK,1
CAVTAUK,1
CAVTAWK,1
CAVTB2K,1
CAVTBCK,1
CAVTBDK,1
CAVTBOK,1
CAVTBVK,1
CAVTBWK,1
CAVTDLK,1
CAVTDPK,1
CAVTE0K,1
CAVTEMK,0
CAVTEWK,1
CAVTF4K,1
CAVTF7K,1
CAVTFFK,1
CAVTG0K,1
CAVTG2K,0
CAVTGNK,0
CAVTGOK,1
CAVTGQK,1
CAVTHBK,1
CAVTI4K,1
CAVTIGK,1
CAVTJGK,1
CAVTJJK,0
CAVTJWK,1
CAVTK5K,1
CAVTKGK,0
CAVTKHK,1
CAVTKQK,1
CAVTNGK,1
CAVTNXK,1
CAVTOEK,1
CAVTQ4K,1
CAVTQ9K,1
CAVTQGK,1
CAVTQVK,1
CAVTRCK,1
CAVTSQK,1
CAVTT1K,1
CAVTTYK,1
CAVTU1K,1
CAVTU2K,1
CAVTUDK,1
CAVTUSK,1
CAVTV3K,1
CAVTVGK,1
CAVTXFK,1
CAVTXRK,1
CAVTY0K,1
CAVTYCK,1
CAVTYGK,1
CAVTZ4K,1
CAVTZMK,1
CAVTZUK,1
CAVTZXK,1
CAVTZZK,1
CAVU07K,1
CAVU0EK,1
CAVU1PK,0
CAVU1WK,1
CAVU1ZK,1
CAVU27K,1
CAVU2HK,1
CAVU32K,1
CAVU3AK,1
CAVU3NK,1
CAVU40K,1
CAVU54K,1
CAVU68K,0
CAVU6ZK,1
CAVU7GK,1
CAVU7WK,0
CAVU80K,1
CAVUAHK,1
CAVUBNK,1
CAVUCKK,1
CAVUCLK,1
CAVUCUK,0
CAVUD0K,1
CAVUDFK,1
CAVUDKK,1
CAVUDZK,1
CAVUE0K,1
CAVUEVK,0
CAVUFKK,1
CAVUFNK,1
CAVUFSK,0
CAVUFTK,1
CAVUFZK,1
CAVUGFK,1
CAVUGGK,1
CAVUGTK,1
CAVUHIK,1
CAVUHKK,1
CAVUI7K,1
CAVUI8K,1
CAVUIOK,1
CAVUJ2K,1
CAVUJHK,1
CAVUL1K,0
CAVUL8K,1
CAVULRK,1
CAVULWK,1
CAVUMYK,0
CAVUNQK,1
CAVUO8K,1
CAVUOFK,1
CAVUP1K,1
CAVUP7K,1
CAVURDK,1
CAVUSRK,1
CAVUSWK,1
CAVUTHK,0
CAVUTKK,1
CAVUUDK,1
