transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price;standard_cost
928;80;1363;04.10.2017;True;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
929;24;2599;07.11.2017;True;Approved;Solex;Road;medium;large;1777,8;820,78
930;0;907;04.12.2017;False;Approved;WeareA2B;Standard;medium;small;175,89;131,92
931;4;1857;27.07.2017;False;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
932;50;2494;04.08.2017;True;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
933;79;508;17.01.2017;True;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
934;78;2475;10.07.2017;True;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
935;78;69;05.06.2017;False;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
936;2;2545;09.03.2017;False;Approved;Solex;Standard;medium;medium;71,49;53,62
937;35;1714;19.07.2017;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
938;56;1478;11.12.2017;True;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
939;67;534;19.01.2017;True;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
940;97;3197;13.04.2017;True;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
941;52;1072;12.04.2017;False;Approved;Solex;Road;medium;large;1777,8;820,78
942;11;2505;18.12.2017;True;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
943;48;2954;08.04.2017;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
944;42;1278;31.07.2017;True;Approved;OHM Cycles;Road;medium;small;1810;1610,90
945;83;3047;13.04.2017;False;Approved;Solex;Touring;medium;large;2083,94;675,03
946;78;2097;15.04.2017;False;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
947;38;729;12.09.2017;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
948;97;1601;09.04.2017;False;Approved;Solex;Standard;medium;large;202,62;151,96
949;50;1724;23.08.2017;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
950;21;175;16.10.2017;False;Approved;Solex;Standard;medium;large;1071,23;380,74
951;88;451;17.04.2017;False;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
952;0;2972;15.01.2017;False;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
953;49;2481;23.06.2017;True;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
954;39;273;09.07.2017;True;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
955;76;1650;03.03.2017;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
956;40;152;18.05.2017;True;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
957;12;2118;14.08.2017;False;Approved;Giant Bicycles;Standard;medium;large;1765,3;709,48
958;15;233;13.12.2017;True;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
959;9;2758;15.02.2017;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
960;65;802;18.03.2017;False;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
961;40;2924;27.10.2017;True;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
962;21;3182;25.05.2017;False;Approved;Solex;Standard;medium;large;1071,23;380,74
963;52;43;30.10.2017;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
964;55;2142;14.02.2017;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
965;50;82;13.10.2017;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
966;41;636;30.11.2017;True;Approved;Solex;Road;medium;medium;416,98;312,74
967;45;1000;26.06.2017;True;Approved;Solex;Standard;medium;medium;441,49;84,99
968;36;1138;28.08.2017;True;Approved;Solex;Standard;low;medium;945,04;507,58
969;97;2979;20.03.2017;False;Approved;Solex;Standard;medium;large;202,62;151,96
970;17;815;11.07.2017;False;Approved;Solex;Standard;high;medium;1024,66;614,80
971;23;3273;26.10.2017;False;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
972;5;316;17.12.2017;True;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
973;82;501;01.07.2017;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
974;39;2860;01.12.2017;False;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
975;0;1904;23.08.2017;True;Approved;OHM Cycles;Standard;medium;medium;235,63;125,07
976;63;1589;10.01.2017;False;Approved;Solex;Standard;medium;medium;1483,2;99,59
977;52;1946;14.07.2017;True;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
978;0;2210;11.11.2017;False;Approved;Norco Bicycles;Standard;low;medium;363,01;290,41
979;18;2712;21.08.2017;True;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
980;56;3314;22.03.2017;True;Approved;OHM Cycles;Standard;medium;medium;183,86;137,90
981;10;2195;23.10.2017;True;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
982;3;147;13.01.2017;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
983;21;729;29.12.2017;False;Approved;Solex;Standard;medium;large;1071,23;380,74
984;98;2403;11.02.2017;True;Approved;Trek Bicycles;Standard;high;medium;358,39;215,03
985;55;2336;17.08.2017;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
986;64;860;28.05.2017;False;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
987;37;2627;27.11.2017;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
988;28;1193;24.11.2017;True;Approved;Solex;Road;medium;small;1703,52;1516,13
989;64;499;08.01.2017;True;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
990;43;1015;31.03.2017;False;Approved;Solex;Standard;medium;medium;1151,96;649,49
991;89;2957;02.01.2017;True;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
992;1;2001;25.05.2017;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
993;15;662;23.06.2017;True;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
994;53;640;13.11.2017;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
995;3;1558;05.10.2017;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
996;60;2572;16.03.2017;True;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
997;59;689;19.09.2017;False;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
998;11;1041;03.01.2017;False;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
999;74;2217;18.11.2017;True;Approved;WeareA2B;Standard;medium;medium;1228,07;400,91
1000;79;2492;15.10.2017;True;Approved;Solex;Touring;medium;large;2083,94;675,03
1001;33;452;06.12.2017;True;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
1002;52;906;14.12.2017;False;Approved;Solex;Road;medium;large;1777,8;820,78
1003;93;841;31.05.2017;True;Approved;WeareA2B;Standard;medium;medium;1065,03;230,09
1004;0;2254;16.05.2017;False;Cancelled;;;;;205,84;
1005;10;2850;10.06.2017;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
1006;24;495;29.07.2017;False;Approved;Solex;Road;medium;large;1777,8;820,78
1007;53;1617;04.12.2017;False;Approved;OHM Cycles;Standard;medium;medium;795,34;101,58
1008;80;1639;12.04.2017;False;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
1009;5;2897;24.08.2017;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
1010;84;1731;23.05.2017;True;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
1011;88;2057;05.06.2017;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
1012;55;1468;29.07.2017;False;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
1013;64;233;29.05.2017;True;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
1014;68;50;27.04.2017;True;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
1015;35;2369;29.12.2017;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
1016;41;3093;17.05.2017;False;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
1017;17;320;16.02.2017;True;Approved;Solex;Standard;high;medium;1024,66;614,80
1018;43;1910;13.12.2017;False;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
1019;88;99;04.09.2017;False;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
1020;4;1102;28.02.2017;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
1021;52;482;26.01.2017;False;Approved;OHM Cycles;Road;medium;medium;1280,28;829,51
1022;44;2401;08.12.2017;True;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
1023;23;1395;04.10.2017;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
1024;25;437;12.07.2017;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
1025;45;2826;25.10.2017;False;Approved;Solex;Standard;medium;medium;441,49;84,99
1026;48;1184;22.02.2017;True;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
1027;93;2032;23.06.2017;False;Approved;WeareA2B;Standard;medium;medium;1065,03;230,09
1028;80;2349;25.07.2017;False;Approved;Trek Bicycles;Standard;medium;large;1469,44;596,55
1029;17;135;09.01.2017;False;Approved;Solex;Standard;high;medium;1024,66;614,80
1030;49;2438;03.12.2017;False;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
1031;12;160;28.09.2017;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
1032;11;818;25.10.2017;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
1033;49;934;30.12.2017;False;Approved;Trek Bicycles;Road;medium;medium;533,51;400,13
1034;16;470;17.03.2017;False;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
1035;0;667;07.01.2017;False;Approved;Solex;Standard;medium;medium;71,49;53,62
1036;7;419;15.09.2017;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
1037;81;2100;12.12.2017;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
1038;88;2426;31.08.2017;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
1039;8;34;01.07.2017;True;Approved;Solex;Road;medium;small;1703,52;1516,13
1040;38;2384;08.05.2017;True;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
1041;30;1607;29.12.2017;False;Approved;Solex;Standard;high;medium;748,17;448,90
1042;17;2813;09.06.2017;False;Approved;Solex;Standard;high;medium;1024,66;614,80
1043;9;2839;20.10.2017;False;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
1044;54;1839;01.04.2017;True;Approved;WeareA2B;Standard;medium;medium;1807,45;778,69
1045;15;3324;29.11.2017;False;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
1046;67;917;05.06.2017;False;Approved;Norco Bicycles;Road;medium;medium;544,05;376,84
1047;39;1073;25.04.2017;False;Approved;Giant Bicycles;Standard;medium;large;1812,75;582,48
1048;19;2759;16.08.2017;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
1049;97;1107;07.04.2017;True;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
1050;6;140;07.01.2017;False;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
1051;62;686;26.06.2017;True;Approved;Solex;Standard;high;medium;1024,66;614,80
1052;66;2775;18.12.2017;True;Approved;Giant Bicycles;Road;low;small;590,26;525,33
1053;35;1880;24.10.2017;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
1054;77;1129;04.12.2017;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
1055;40;2498;23.12.2017;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
1056;81;504;25.03.2017;True;Approved;Solex;Standard;medium;medium;1151,96;649,49
1057;68;1579;25.01.2017;False;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
1058;96;976;06.07.2017;True;Approved;WeareA2B;Road;low;small;1172,78;1043,77
1059;81;564;16.08.2017;False;Approved;Solex;Standard;medium;medium;1151,96;649,49
1060;34;235;07.06.2017;False;Approved;Norco Bicycles;Road;high;large;774,53;464,72
1061;63;1342;14.07.2017;;Approved;Solex;Standard;medium;medium;1483,2;99,59
1062;99;3020;13.05.2017;True;Approved;Trek Bicycles;Road;low;small;1720,7;1531,42
1063;58;533;08.07.2017;True;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
1064;38;2977;04.10.2017;True;Approved;Solex;Standard;medium;medium;1577,53;826,51
1065;0;1173;01.09.2017;True;Approved;OHM Cycles;Standard;high;medium;227,88;136,73
1066;59;727;27.07.2017;True;Approved;Solex;Standard;medium;large;1061,56;733,58
1067;19;1071;07.11.2017;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
1068;96;2215;11.12.2017;True;Approved;WeareA2B;Road;low;small;1172,78;1043,77
1069;35;2302;31.08.2017;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
1070;10;1832;12.07.2017;True;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
1071;12;1882;24.08.2017;False;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
1072;36;1505;09.11.2017;;Approved;Solex;Standard;low;medium;945,04;507,58
1073;80;794;05.04.2017;True;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
1074;33;931;05.04.2017;False;Approved;Giant Bicycles;Standard;medium;small;1311,44;1167,18
1075;11;2174;04.09.2017;False;Approved;Trek Bicycles;Standard;medium;small;1775,81;1580,47
1076;91;2650;04.03.2017;False;Approved;Solex;Standard;medium;medium;100,35;75,26
1077;74;2359;10.06.2017;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
1078;80;2848;11.05.2017;False;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
1079;0;1470;28.04.2017;True;Approved;Giant Bicycles;Standard;medium;large;569,56;528,43
1080;84;2134;19.09.2017;False;Approved;Trek Bicycles;Road;medium;medium;290,62;215,14
1081;41;2911;22.03.2017;False;Approved;Solex;Road;medium;medium;416,98;312,74
1082;72;718;12.09.2017;False;Approved;Norco Bicycles;Standard;medium;medium;360,4;270,30
1083;4;3252;11.04.2017;True;Approved;Solex;Standard;medium;medium;1483,2;99,59
1084;96;2815;08.01.2017;False;Approved;WeareA2B;Road;low;small;1172,78;1043,77
1085;43;1681;12.12.2017;False;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
1086;9;2711;11.10.2017;True;Approved;OHM Cycles;Road;medium;medium;742,54;667,40
1087;7;806;21.10.2017;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
1088;68;2678;21.07.2017;True;Approved;OHM Cycles;Standard;medium;medium;1636,9;44,71
1089;3;1639;30.06.2017;False;Approved;Trek Bicycles;Standard;medium;large;2091,47;388,92
1090;44;2513;26.08.2017;True;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
1091;14;2369;10.02.2017;False;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
1092;92;3395;21.12.2017;False;Approved;WeareA2B;Standard;medium;small;1415,01;1259,36
1093;71;1033;28.01.2017;False;Approved;Solex;Standard;high;large;1842,92;1105,75
1094;31;3247;08.08.2017;False;Approved;Giant Bicycles;Standard;medium;medium;230,91;173,18
1095;27;2629;10.04.2017;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
1096;34;3463;30.01.2017;True;Approved;Norco Bicycles;Road;high;large;774,53;464,72
1097;27;3034;01.08.2017;False;Approved;Trek Bicycles;Standard;medium;medium;499,53;388,72
1098;50;3267;27.07.2017;False;Approved;Giant Bicycles;Standard;medium;medium;642,7;211,37
1099;85;355;15.03.2017;False;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
1100;19;3115;20.03.2017;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
1101;17;1382;01.05.2017;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
1102;83;3257;24.04.2017;True;Approved;Solex;Touring;medium;large;2083,94;675,03
1103;1;354;24.10.2017;True;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
1104;82;3314;23.05.2017;False;Approved;Norco Bicycles;Standard;high;medium;1148,64;689,18
1105;0;469;05.02.2017;True;Approved;OHM Cycles;Road;high;large;12,01;7,21
1106;53;645;20.06.2017;True;Approved;Giant Bicycles;Standard;high;medium;1274,93;764,96
1107;15;34;22.08.2017;False;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
1108;58;3149;28.07.2017;False;Approved;OHM Cycles;Standard;medium;medium;912,52;141,40
1109;21;565;22.02.2017;False;Approved;Solex;Standard;medium;large;1071,23;380,74
1110;80;1573;11.05.2017;True;Approved;OHM Cycles;Touring;low;medium;1073,07;933,84
1111;45;1421;16.07.2017;True;Approved;Solex;Standard;medium;medium;441,49;84,99
1112;74;1726;04.09.2017;False;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
1113;85;990;19.12.2017;True;Approved;WeareA2B;Standard;medium;medium;752,64;205,36
1114;60;2796;25.02.2017;False;Approved;Giant Bicycles;Standard;high;small;1977,36;1759,85
1115;23;2759;27.03.2017;False;Approved;Norco Bicycles;Mountain;low;small;688,63;612,88
1116;89;1508;28.08.2017;False;Approved;WeareA2B;Touring;medium;large;1362,99;57,74
1117;14;1634;01.12.2017;False;Approved;Trek Bicycles;Standard;medium;small;1386,84;1234,29
1118;7;2901;15.05.2017;False;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
1119;5;1275;11.04.2017;False;Approved;Trek Bicycles;Mountain;low;medium;574,64;459,71
1120;37;983;23.05.2017;False;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
1121;27;1729;04.03.2017;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
1122;0;1147;11.06.2017;False;Approved;Solex;Standard;medium;medium;71,49;53,62
1123;25;166;01.02.2017;False;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
1124;36;1930;09.08.2017;True;Approved;Solex;Standard;low;medium;1289,85;74,51
1125;41;1273;07.04.2017;True;Approved;Solex;Road;medium;medium;416,98;312,74
1126;0;2597;25.12.2017;False;Approved;Solex;Road;medium;medium;416,98;312,74
1127;26;3365;15.08.2017;True;Approved;WeareA2B;Standard;medium;medium;1992,93;762,63
1128;44;586;21.02.2017;False;Approved;WeareA2B;Standard;medium;medium;1769,64;108,76
1129;0;1611;27.09.2017;True;Approved;Norco Bicycles;Road;medium;medium;543,39;407,54
1130;0;230;23.10.2017;False;Approved;OHM Cycles;Standard;medium;medium;183,86;137,90
1131;0;2163;09.03.2017;False;Approved;;;;;605,54;
1132;15;3384;27.04.2017;False;Approved;Norco Bicycles;Standard;low;medium;958,74;748,90
1133;77;1658;14.01.2017;True;Approved;Norco Bicycles;Road;medium;large;1240,31;795,10
1134;59;3135;27.02.2017;True;Approved;Solex;Standard;medium;large;1061,56;733,58
1135;10;3268;20.08.2017;False;Approved;WeareA2B;Touring;medium;medium;1466,68;363,25
1136;66;1456;22.12.2017;False;Approved;Giant Bicycles;Road;low;small;590,26;525,33
1137;12;2786;11.04.2017;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
1138;88;1932;18.08.2017;True;Approved;Norco Bicycles;Standard;medium;medium;1198,46;381,10
1139;61;1269;18.04.2017;False;Approved;Norco Bicycles;Standard;medium;small;586,45;521,94
1140;48;369;28.08.2017;True;Approved;WeareA2B;Standard;medium;medium;1762,96;950,52
1141;45;2735;04.08.2017;True;Approved;Trek Bicycles;Road;low;medium;980,37;234,43
1142;100;685;19.09.2017;False;Approved;Norco Bicycles;Road;medium;medium;1036,59;206,35
1143;0;2912;02.05.2017;False;Approved;OHM Cycles;Road;high;large;12,01;7,21
1144;4;1288;21.09.2017;True;Approved;Giant Bicycles;Standard;high;medium;1129,13;677,48
1145;25;3146;18.10.2017;True;Approved;Giant Bicycles;Road;medium;medium;1538,99;829,65
1146;37;2508;04.08.2017;True;Approved;OHM Cycles;Standard;low;medium;1793,43;248,82
1147;34;2092;28.03.2017;True;Approved;WeareA2B;Standard;medium;medium;1231,15;161,60
1148;1;1671;14.11.2017;False;Approved;Giant Bicycles;Standard;medium;medium;1403,5;954,82
1149;27;3211;12.07.2017;True;Approved;Trek Bicycles;Standard;low;medium;1057,51;154,40
1150;69;3084;06.03.2017;False;Approved;Giant Bicycles;Road;medium;medium;792,9;594,68
1151;76;3454;31.08.2017;True;Approved;WeareA2B;Standard;low;medium;642,31;513,85
1152;40;2772;18.10.2017;True;Approved;OHM Cycles;Standard;high;medium;1458,17;874,90
1153;79;1114;03.01.2017;False;Approved;Norco Bicycles;Standard;medium;medium;1555,58;818,01
1154;40;970;27.11.2017;True;Approved;Trek Bicycles;Road;medium;large;1894,19;598,76
1155;16;127;03.01.2017;True;Approved;Norco Bicycles;Standard;high;small;1661,92;1479,11
